date,cash,positions_value,equity,n_positions,exposure_pct
2025-03-26,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-03-27,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-03-28,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-03-31,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-01,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-02,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-07,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-08,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-09,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-10,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-11,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-14,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-15,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-16,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-17,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-18,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-21,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-22,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-23,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-24,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-25,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-28,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-29,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-04-30,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-02,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-05,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-06,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-07,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-08,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-09,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-12,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-13,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-14,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-15,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-16,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-19,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-20,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-21,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-22,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-23,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-26,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-27,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-28,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-05-29,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-02,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-03,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-04,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-05,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-06,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-09,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-10,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-11,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-12,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-13,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-16,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-17,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-18,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-19,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-20,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-23,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-24,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-25,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-26,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-27,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-06-30,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-01,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-02,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-03,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-04,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-07,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-08,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-09,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-10,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-11,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-14,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-15,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-16,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-17,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-18,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-21,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-22,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-23,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-24,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-25,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-28,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-29,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-30,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-07-31,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-08-01,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-08-04,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-08-05,1117586.707026796,0.0,1117586.707026796,0,0.0
2025-08-06,893750.8534099341,223517.3414053592,1117268.1948152934,1,20.005701624963116
2025-08-07,446206.7326127719,670424.6193314766,1116631.3519442487,3,60.03992438186078
2025-08-08,446206.7326127719,672008.1668752851,1118214.899488057,3,60.09651339674914
2025-08-11,446206.7326127719,675502.5928881023,1121709.3255008743,3,60.220823481740396
2025-08-12,446206.7326127719,676559.0704155208,1122765.8030282927,3,60.25825408920761
2025-08-13,446206.7326127719,681420.1013184146,1127626.8339311865,3,60.42957482155824
2025-08-14,221478.83440294108,900241.96724891,1121720.801651851,4,80.25544020608423
2025-08-15,221478.83440294108,902379.6473533404,1123858.4817562816,4,80.29299613801636
2025-08-18,221478.83440294108,905350.3986447273,1126829.2330476684,4,80.34495131050866
2025-08-19,221478.83440294108,906863.365734813,1128342.2001377542,4,80.37130629556336
2025-08-20,654743.6193484651,449462.4365916713,1104206.0559401363,2,40.704579926342895
2025-08-21,654743.6193484651,456012.6937202625,1110756.3130687275,2,41.05425180617874
2025-08-22,654743.6193484651,451050.6418246057,1105794.2611730709,2,40.789743414485905
2025-08-25,654743.6193484651,452986.2280430565,1107729.8473915216,2,40.893204160720856
2025-08-26,878951.3552137256,220239.54481741655,1099190.9000311422,1,20.036514568231663
2025-08-27,1095449.5894480809,0.0,1095449.5894480809,0,0.0
2025-08-28,1095449.5894480809,0.0,1095449.5894480809,0,0.0
2025-08-29,1095449.5894480809,0.0,1095449.5894480809,0,0.0
2025-09-01,876047.468425472,219089.9178896162,1095137.3863150883,1,20.005701624963116
2025-09-02,876047.468425472,220494.34044019066,1096541.8088656627,1,20.108156265221204
2025-09-03,876047.468425472,220494.34044019066,1096541.8088656627,1,20.108156265221204
2025-09-04,876047.468425472,216281.07278846728,1092328.5412139394,1,19.800001980000197
2025-09-05,656707.8770073545,438117.3951526339,1094825.2721599885,2,40.017106500315705
2025-09-08,433223.73331888317,682288.9146952969,1115512.6480141801,3,61.16370943080726
2025-09-09,433223.73331888317,689755.1912088874,1122978.9245277706,3,61.421917735360864
2025-09-10,433223.73331888317,692095.3510990706,1125319.0844179539,3,61.50214287506209
2025-09-11,433223.73331888317,686427.7360695694,1119651.4693884526,3,61.30726880968525
2025-09-12,433223.73331888317,689216.6023029075,1122440.3356217907,3,61.40340652682503
2025-09-15,433223.73331888317,688766.4849355,1121990.2182543832,3,61.38792243724708
2025-09-16,206019.9653355145,928059.0466199158,1134079.0119554303,4,81.83372029958605
2025-09-17,206019.9653355145,920894.1447816782,1126914.1101171928,4,81.71821938460867
2025-09-18,206019.9653355145,923946.166061866,1129966.1313973805,4,81.76759819511241
2025-09-19,424838.03096173436,697090.4576678738,1121928.4886296082,3,62.13323440242993
2025-09-22,424838.03096173436,699764.3373651111,1124602.3683268456,3,62.223267269675276
2025-09-23,424838.03096173436,703716.593380114,1128554.6243418483,3,62.355563319809015
2025-09-24,424838.03096173436,699368.255146278,1124206.2861080123,3,62.209957708694354
2025-09-25,645775.936234449,474495.4495795852,1120271.3858140344,2,42.35540205597572
2025-09-26,877179.3570548913,230098.7144171317,1107278.071472023,1,20.78057177735281
2025-09-30,877179.3570548913,231926.39524925905,1109105.7523041503,1,20.911116434788614
2025-10-01,877179.3570548913,231989.418726229,1109168.7757811202,1,20.915610301313517
2025-10-02,877179.3570548913,233438.9586965368,1110618.315751428,1,21.018828465708804
2025-10-03,877179.3570548913,233438.9586965368,1110618.315751428,1,21.018828465708804
2025-10-07,877179.3570548913,236085.94472927295,1113265.3017841643,1,21.206620232473966
2025-10-08,877179.3570548913,235896.87429836323,1113076.2313532545,1,21.19323615522405
2025-10-09,654259.5067153897,458436.4923966503,1112695.99911204,2,41.200515932698096
2025-10-13,654259.5067153897,450453.62292803556,1104713.1296434253,2,40.775619555950335
2025-10-14,883841.9911059001,218636.44751600965,1102478.4386219098,1,19.83135813425101
2025-10-15,883841.9911059001,222106.86731785105,1105948.8584237513,1,20.08292387356933
2025-10-16,662237.7278493545,443891.5681114884,1106129.2959608429,2,40.13017011052949
2025-10-17,662237.7278493545,448347.90761004295,1110585.6354593975,2,40.3704039828124
2025-10-20,662237.7278493545,451978.58210382075,1114216.3099531753,2,40.56470705610252
2025-10-21,662237.7278493545,449919.11027362803,1112156.8381229825,2,40.45464586028791
2025-10-22,662237.7278493545,450086.8700563628,1112324.5979057173,2,40.463626436364486
2025-10-23,662237.7278493545,454297.19869891397,1116534.9265482684,2,40.68813145893779
2025-10-27,662237.7278493545,462304.08534527814,1124541.8131946325,2,41.11043981832482
2025-10-28,662237.7278493545,459907.21767691633,1122144.945526271,2,40.98465349868203
2025-10-29,662237.7278493545,482938.2053738966,1145175.933223251,2,42.171529401128986
2025-10-30,662237.7278493545,489047.751154704,1151285.4790040585,2,42.47840870691465
2025-10-31,662237.7278493545,512073.1100335856,1174310.8378829402,2,43.606266204334474
2025-11-03,426990.85782111995,747234.9936918566,1174225.8515129765,3,63.636394372432946
2025-11-04,426990.85782111995,739398.5133549743,1166389.3711760943,3,63.39208257782937
2025-11-05,426990.85782111995,728585.896327981,1155576.754149101,3,63.04954592691413
2025-11-06,426990.85782111995,723989.3189703966,1150980.1767915166,3,62.90197985760243
2025-11-07,910965.0288006262,224337.8514761777,1135302.8802768039,1,19.760176369981615
2025-11-10,910965.0288006262,224585.73860488064,1135550.7674055067,1,19.77769246882828
2025-11-11,910965.0288006262,225577.28711969248,1136542.3159203187,1,19.847680456757175
2025-11-12,910965.0288006262,227312.4970206132,1138277.5258212395,1,19.9698660356676
2025-11-13,910965.0288006262,233013.90098078124,1143978.9297814074,1,20.368723139446786
2025-11-14,910965.0288006262,231278.69107986052,1142243.7198804866,1,20.247753351978094
2025-11-17,910965.0288006262,227560.38414931615,1138525.4129499423,1,19.9872907148996
2025-11-18,1131842.2830024373,0.0,1131842.2830024373,0,0.0
2025-11-19,1131842.2830024373,0.0,1131842.2830024373,0,0.0
2025-11-20,1131842.2830024373,0.0,1131842.2830024373,0,0.0
2025-11-21,1131842.2830024373,0.0,1131842.2830024373,0,0.0
2025-11-24,905151.2513512941,226368.45660048747,1131519.7079517816,1,20.005701624963116
2025-11-25,905151.2513512941,222261.99933789356,1127413.2506891876,1,19.714332717131438
2025-11-26,905151.2513512941,222775.3064957178,1127926.5578470118,1,19.750869854589798
2025-11-27,905151.2513512941,225855.1494426632,1131006.4007939573,1,19.969396219518718
2025-11-28,905151.2513512941,223031.96007462995,1128183.211425924,1,19.769125955414392
2025-12-01,905151.2513512941,222775.3064957178,1127926.5578470118,1,19.750869854589798
2025-12-02,905151.2513512941,226368.45660048747,1131519.7079517816,1,20.005701624963116
2025-12-03,905151.2513512941,224315.2279691905,1129466.4793204847,1,19.86028200714236
2025-12-04,905151.2513512941,227651.72449504805,1132802.9758463423,1,20.09632119168511
2025-12-05,678062.1918856998,455444.2568430946,1133506.4487287942,2,40.180120488407155
2025-12-08,678062.1918856998,457299.19277791993,1135361.3846636196,2,40.27785328575419
2025-12-09,678062.1918856998,460743.62336033594,1138805.8152460358,2,40.45848881275633
2025-12-10,678062.1918856998,458814.32766433374,1136876.5195500334,2,40.35744601761401
2025-12-11,678062.1918856998,456851.45767295,1134913.6495586499,2,40.25429228475773
2025-12-12,449125.9811429357,693600.4533014931,1142726.434444429,3,60.69698156923341
2025-12-15,449125.9811429357,695321.8222346948,1144447.8033776307,3,60.75609741069695
2025-12-16,449125.9811429357,696325.8950245026,1145451.8761674385,3,60.790497576758604
2025-12-17,449125.9811429357,718558.4612445808,1167684.4423875166,3,61.53704161505943
2025-12-18,449125.9811429357,720676.4008688718,1169802.3820118075,3,61.60667920930919
2025-12-19,449125.9811429357,724992.3214658753,1174118.3026088108,3,61.74780853470998
2025-12-22,449125.9811429357,732970.4007465283,1182096.3818894639,3,62.00597616033202
2025-12-23,449125.9811429357,727951.2829304505,1177077.2640733863,3,61.84396769429619
2025-12-24,449125.9811429357,726237.6628110146,1175363.6439539501,3,61.7883381493692
2025-12-26,449125.9811429357,724850.9509823321,1173976.9321252678,3,61.743202199903855
2025-12-29,449125.9811429357,726645.2809734986,1175771.2621164343,3,61.801585426191544
2025-12-30,449125.9811429357,724817.3766869506,1173943.3578298863,3,61.742108071280754
2025-12-31,449125.9811429357,722812.5297649639,1171938.5109078996,3,61.67665991324082
2026-01-02,673965.0960663836,497503.385736539,1171468.4818029227,2,42.46835433172452
2026-01-05,673965.0960663836,493094.9993068011,1167060.095373185,2,42.251037565390035
2026-01-06,673965.0960663836,494000.9246766301,1167966.0207430138,2,42.295830178549735
2026-01-07,673965.0960663836,495556.2597057729,1169521.3557721565,2,42.372570390438945
2026-01-08,673965.0960663836,495661.948701113,1169627.0447674966,2,42.37777767866532
2026-01-09,673965.0960663836,497564.21274883795,1171529.3088152215,2,42.47134143421724
2026-01-12,673965.0960663836,501112.22513377253,1175077.3212001561,2,42.645042678720536
2026-01-13,673965.0960663836,499738.40606274817,1173703.502129132,2,42.57790874409153
2026-01-14,673965.0960663836,498787.3429730841,1172752.4390394678,2,42.53134134443679
2026-01-15,673965.0960663836,505490.6116625517,1179455.7077289354,2,42.85795628865823
2026-01-16,437232.8114315868,744407.4308914823,1181640.2423230691,3,62.99780628899365
2026-01-19,437232.8114315868,750226.29353553,1187459.1049671168,3,63.17912679243849
2026-01-20,437232.8114315868,752674.9287918329,1189907.7402234196,3,63.254898119286885
2026-01-21,437232.8114315868,749347.1885793189,1186580.0000109058,3,63.151847205618814
2026-01-22,437232.8114315868,774439.2228108601,1211672.034242447,3,63.914920946000834
2026-01-23,194505.3980989053,1017059.3023024311,1211564.7004013364,4,83.9459338791833
2026-01-26,194505.3980989053,1036359.5166137686,1230864.914712674,4,84.19766492862382
2026-01-27,194505.3980989053,1043766.7275350348,1238272.12563394,4,84.29219280056658
2026-01-28,194505.3980989053,1053290.0931709134,1247795.4912698187,4,84.41207718253838
2026-01-29,194505.3980989053,1048866.9599966388,1243372.3580955442,4,84.35662520302233
2026-01-30,441144.1757786372,779344.1447232892,1220488.3205019264,3,63.85510878160502
2026-02-02,686953.5192628063,514807.90917266835,1201761.4284354746,2,42.83777936215479
2026-02-03,686953.5192628063,529217.5797496729,1216171.0990124792,2,43.51505969673126
2026-02-04,686953.5192628063,530474.390033128,1217427.9092959343,2,43.57337185902968
2026-02-05,686953.5192628063,528579.9070684639,1215533.42633127,2,43.485427518338746
2026-02-06,686953.5192628063,519144.5624030689,1206098.0816658752,2,43.043312172922214
2026-02-09,441405.0335155296,784240.9431119699,1225645.9766274993,3,63.98592726342526
2026-02-10,441405.0335155296,797678.8836455485,1239083.9171610782,3,64.37650207527082
2026-02-11,441405.0335155296,809605.7905457353,1251010.8240612647,3,64.71612994661724
2026-02-23,191711.55367133635,1054624.0041709268,1246335.557842263,4,84.61798249556165
2026-02-24,191711.55367133635,1083865.129333283,1275576.6830046193,4,84.97059751674357
2026-02-25,191711.55367133635,1095564.0427478265,1287275.5964191628,4,85.10718651043928
2026-02-26,191711.55367133635,1114217.296153043,1305928.8498243792,4,85.31990822492989
2026-03-02,191711.55367133635,1091386.7627948676,1283098.316466204,4,85.05870117581237
2026-03-03,191711.55367133635,1068959.001189685,1260670.5548610212,4,84.7928903445777
2026-03-04,948905.268376402,250261.64766236398,1199166.916038766,1,20.869625763947745
2026-03-05,948905.268376402,253032.0718062278,1201937.3401826299,1,21.052018549301458
2026-03-06,948905.268376402,252108.59709160653,1201013.8654680084,1,20.991314450259523
2026-03-09,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-10,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-11,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-12,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-13,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-16,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-17,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-18,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-19,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-20,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-23,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-24,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-25,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-26,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-27,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-30,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-03-31,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-01,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-02,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-07,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-08,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-09,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-10,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-13,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-14,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-15,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-16,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-17,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-20,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-21,1198978.8965868691,0.0,1198978.8965868691,0,0.0
2026-04-22,958841.408283968,239795.77931737385,1198637.1876013419,1,20.005701624963116
2026-04-23,958841.408283968,234887.67857111178,1193729.0868550797,1,19.676799464603096
2026-04-24,958841.408283968,235388.50517787324,1194229.9134618412,1,19.710484767169127
2026-04-27,958841.408283968,233685.69471488436,1192527.1029988523,1,19.595839300191507
2026-04-28,958841.408283968,235388.50517787324,1194229.9134618412,1,19.710484767169127
2026-04-29,719354.1458954575,476037.4636545826,1195391.6095500402,2,39.82272084323637
2026-04-30,719354.1458954575,471777.85716451914,1191132.0030599767,2,39.60752090889492
2026-05-04,719354.1458954575,471840.40606210893,1191194.5519575663,2,39.61069208104615
2026-05-05,719354.1458954575,477286.9498388949,1196641.0957343522,2,39.88555562233925
2026-05-06,719354.1458954575,488962.5517514039,1208316.6976468614,2,40.466423471895645
2026-05-07,719354.1458954575,495083.92128102214,1214438.0671764796,2,40.76650219241502
2026-05-08,719354.1458954575,498527.15863076237,1217881.3045262198,2,40.93396924462186
2026-05-11,719354.1458954575,496463.6659256966,1215817.811821154,2,40.83372205100792
2026-05-12,719354.1458954575,490178.18315432983,1209532.3290497873,2,40.526257246833204
2026-05-13,719354.1458954575,491113.52582788665,1210467.6717233441,2,40.572213310636194
2026-05-14,719354.1458954575,492693.60111526574,1212047.7470107232,2,40.649685817278844
2026-05-15,719354.1458954575,495042.54321488336,1214396.6891103408,2,40.76448393296826
